year,country,country name,region,plantDay_sacks,harDay_sacks,yield,Production,Harvested_Area,yldAnom,yldAnomFD,yldAnomGau,yldAnomSmooth5,yldAnomSmooth9,yldAnomLinAbs,yldAnomSmooth5Abs,yldAnomSmooth9Abs,yldAnomGauAbs,expectedYld,expectedYldSmooth5,expectedYldSmooth9,expectedYldGau,prodAnomSmooth5,prodAnomSmooth9,prodAnomGau,directProdAnom,directProdExp,expectedProd,expectedProdSmooth5,expectedProdSmooth9,expectedProdGau,CDD1,EDD1,CDD2,EDD2,TAVG1,TAVG2,sumP1,sumP2,sfcSMgl1,sfcSMgl2,sfcSMfl1,sfcSMfl2CDD1haWgt,EDD1haWgt,CDD2haWgt,EDD_2_haWgt,TAVG1haWgt,TAVG2haWgt,sumP1haWgt,sumP2haWgt,sfcSMgl1haWgt,sfcSMgl2haWgt,sfcSMfl1haWgt,sfcSMfl2haWgt,country,state,ProdAnomLinAbs,sfcSMfl2,TAV1,TAV2,CDD1haWgt,TAV1haWgt,EDD2haWgt,TAV2haWgt
1974,Tunisia,Tunisia,18.0,,,0.9021,857000.0,950000.0,0.0029033130523667557,,0.045264401810478236,-0.029770483340145253,0.07082657381395134,0.0026114967120497434,-0.02768000000000026,0.059666666666666424,0.03906477327890101,0.8994885032879503,0.9297800000000003,0.8424333333333336,0.863035226721099,-26296.000000000247,56683.3333333331,37111.53461495596,,,854514.0781235527,883291.0000000002,800311.6666666669,819883.4653850441,,,-0.01836332492530346,-0.01836332492530346,,,,1.7347190380096436,,-0.5041572451591492,,,,-0.3471146821975708,,,,,0.6018776893615723,,-0.5254727005958557,,,,,2480.921876447256,,,-0.018363325,,,-0.34711468,-0.34711468
1974,Türkiye,Türkiye,,,,1.2579,11080000.0,8808000.0,-0.15110251047374282,,-0.15652882614822855,-0.1309604410484574,-0.16416753416465488,-0.2239043586181344,-0.18956000000000017,-0.24706666666666677,-0.23343727268438785,1.4818043586181344,1.4474600000000002,1.5049666666666668,1.4913372726843879,-1669644.4800000016,-2176163.200000001,-2056115.4978040883,,,13051732.790708529,12749227.680000002,13255746.4,13135698.697804088,,,,,,,,,,,,,,,,,,,,,,,,,,-1972149.5907085277,,,,,,,
1974,Uganda,Uganda,9.0,,,2.0,8000.0,4000.0,-0.05614386807622184,,-0.06126435445161338,-0.1185855060200609,-0.06480389457222581,-0.11896700392630555,-0.26907999999999976,-0.1385888888888891,-0.1305252543506521,2.1189670039263055,2.2690799999999998,2.138588888888889,2.130525254350652,-1076.319999999999,-554.3555555555564,-522.1010174026084,,,8475.868015705222,9076.32,8554.355555555556,8522.101017402609,,,-1.5010536909103394,-1.5010536909103394,,,,-0.8949019908905029,,0.6689199805259705,,,,-2.1040244102478027,,,,,-0.8949019312858582,,1.1639639139175415,,,,,-475.8680157052222,,,-1.5010537,,,-2.1040244,-2.1040244
1974,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,United Kingdom,United Kingdom,16.0,,,4.9712000000000005,6131587.0,1233432.0,-0.010718809852782535,,0.10242407327442983,0.14213769431182668,0.1047438442620521,-0.053862691488375525,0.6186599999999984,0.47133333333333294,0.4618645087724751,5.025062691488376,4.352540000000002,4.499866666666668,4.509335491227525,763075.0411199981,581357.6159999995,569678.4647842515,,,6198073.125687891,5368562.117280003,5550279.542400002,5561958.6936157495,,,,,,,,-1.1153169870376587,,-1.7513872385025024,,,,,,,,,-1.4774360656738281,,-1.3796510696411133,,,,,-66435.96728789,,,,,,,
1974,United States of America,United States of America,0.0,,,1.8333000000000002,48496688.0,26453120.0,-0.11303290227270496,,-0.1192410443587093,-0.10589050048282798,-0.12226300670284065,-0.23363123645457073,-0.2171200000000002,-0.2553666666666665,-0.24820026548995267,2.066931236454571,2.0504200000000004,2.0886666666666667,2.081500265489953,-5743501.414400006,-6755245.077333329,-6565671.407037577,,,54676780.02968114,54240006.31040001,55251749.97333334,55062176.303037584,0.08605539053678513,1.3515576124191284,0.46547070145606995,0.46547070145606995,,,-1.093387484550476,1.0526390075683594,0.2583947479724884,1.0030909776687622,,,1.2841274738311768,0.5655876398086548,,,,-0.4681931734085083,0.4805313050746918,0.8359678983688354,1.0670804977416992,,,,,-6180275.133681134,,0.3928488,0.4654707,0.1501216,0.23228964,0.56558764,0.56558764
1974,Uruguay,Uruguay,22.0,,,1.2253,526499.0,429678.0,0.05113454584519662,,0.21824200161331317,0.161311724007203,0.2747165100391853,0.05960717328887677,0.1701999999999999,0.26406666666666634,0.21950640695581014,1.1656928267111233,1.0551000000000001,0.9612333333333337,1.00579359304419,73131.19559999996,113463.63719999985,94317.07392795858,,,500872.56239558203,453353.2578000001,413020.8162000002,432167.37947204144,,,-0.9693676233291626,-0.9693676233291626,,,,-0.013673286885023117,,-0.5402026176452637,,,,-0.4660148620605469,,,,,-0.006918085739016533,,-0.24403901398181915,,,,,25611.891004417994,,,-0.9693676,,,-0.46601486,-0.46601486
1974,Venezuela,Venezuela,38.0,,,0.3981,627.0,1575.0,-0.024148009815178458,,-0.027731663675765017,-0.03989002508199922,-0.02103882619743758,-0.009851209818818762,-0.016540000000000166,-0.00855555555555576,-0.011354864595364556,0.40795120981881877,0.4146400000000002,0.40665555555555577,0.40945486459536456,-26.050500000000262,-13.475000000000323,-17.883911737699176,,,642.5231554646396,653.0580000000002,640.4825000000003,644.8914117376992,,,,,,,,,,,,,,,,,,,,,,,,,,-15.51565546463955,,,,,,,
1974,Yemen,Yemen,0.0,,,1.1195000000000002,101984.0,91094.0,-0.0692966051159146,,0.01811087588247832,-0.010395488216678546,0.04895214100548686,-0.08335367621274048,-0.01175999999999977,0.05224444444444476,0.019914457286256182,1.2028536762127406,1.13126,1.0672555555555554,1.099585542713744,-1071.2654399999792,4759.155422222251,1814.0875720342206,,,109572.7527809234,103050.99844,97220.57757777776,100165.64542796579,,,,,,,,,,,,,,,,,,,,,,,,,,-7593.019780923381,,,,,,,
1974,Yugoslavia,Yugoslavia,,,,3.4091,6283000.0,1843000.0,0.23379932539771722,,0.1568537876904095,0.14231431654145893,0.15757603196341863,0.6460088474731731,0.4247199999999993,0.4640666666666666,0.4622280302880215,2.763091152526827,2.9843800000000007,2.9450333333333334,2.9468719697119785,782758.9599999988,855274.8666666666,851886.2598208237,,,5092376.994106942,5500212.340000002,5427696.433333334,5431085.040179176,,,,,,,,,,,,,,,,,,,,,,,,,,1190594.305893058,,,,,,,
1974,Zambia,Zambia,17.0,,,2.9517,1284.0,435.0,0.07258997594445914,,0.19354206591199774,0.14187453577618245,0.22806133534271175,0.1997630378808939,0.3667400000000005,0.5481555555555562,0.4786409564173377,2.7519369621191063,2.5849599999999997,2.403544444444444,2.4730590435826625,159.53190000000023,238.44766666666695,208.20881604154192,,,1197.0925785218112,1124.4576,1045.5418333333332,1075.7806839584582,,,-1.08318293094635,-1.08318293094635,,,,3.387505054473877,,2.100058078765869,,,,-0.9906748533248901,,,,,3.22345232963562,,2.088785409927368,,,,,86.89692147818884,,,-1.0831829,,,-0.99067485,-0.99067485
1974,Zimbabwe,Zimbabwe,17.0,,,3.6311,97383.0,26819.0,-0.22276406038712274,,-0.06790914663384541,-0.059056750453485574,-0.07122171096945111,-1.040711756168358,-0.22790000000000088,-0.2784444444444456,-0.2645502865430327,4.671811756168358,3.859000000000001,3.9095444444444456,3.8956502865430327,-6112.050100000024,-7467.601555555587,-7094.974134797594,,,125293.31948867919,103494.52100000002,104850.0724555556,104477.4450347976,,,-0.773637056350708,-0.773637056350708,,,,1.9518526792526245,,1.1788674592971802,,,,-0.7457408308982849,,,,,1.8831043243408203,,1.351784348487854,,,,,-27910.848588679197,,,-0.77363706,,,-0.74574083,-0.74574083
1975,Afghanistan,Afghanistan,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1001416444778442,-1.1001416444778442,,,,0.2101316750049591,,-0.1238979920744896,,,,-0.9546109437942505,,,,,-0.10518093407154083,,-0.02501545660197735,,,,,,,,-1.1001416,,,-0.95461094,-0.95461094
1975,Albania,Albania,6.0,,,1.9375,310000.0,160000.0,-0.010898038983857236,,-0.10893709427292175,-0.12030184430137186,-0.11600543450709219,-0.021347597480780633,-0.2649599999999994,-0.25425555555555546,-0.23686949461953333,1.9588475974807806,2.2024599999999994,2.1917555555555555,2.1743694946195333,-42393.599999999904,-40680.888888888876,-37899.11913912533,,,313415.6155969249,352393.5999999999,350680.8888888889,347899.11913912534,,,,,,,,-0.8612896800041199,,,,,,,,,,,-0.8612896800041199,,,,,,,-3415.615596924901,,,,,,,
1975,Algeria,Algeria,18.0,,,0.8313,1847793.0,2222780.0,0.2859736456489353,,0.35848449557262957,0.40223331758990544,0.38966900702106283,0.1848637352968422,0.23845999999999967,0.23309999999999986,0.21936809889310538,0.6464362647031578,0.5928400000000004,0.5982000000000002,0.6119319011068947,530044.1187999992,518130.0179999997,487607.0228576168,,,1436885.6004568853,1317752.8952000008,1329666.9960000003,1360189.9911423833,,,-1.3268555402755737,-1.3268555402755737,,,,0.05925710126757622,,0.44697892665863037,,,,-1.3258591890335083,,,,,-0.3297005295753479,,0.5290572047233582,,,,,410911.4135431149,,,-1.3268555,,,-1.3258592,-1.3258592
1975,Angola,Angola,36.0,,,1.0,13000.0,13000.0,0.03118918637596102,,0.08216795489255015,0.007576978881186381,0.10346856953691075,0.03024584313725509,0.00751999999999986,0.09376666666666644,0.07592902240457555,0.9697541568627449,0.9924800000000001,0.9062333333333336,0.9240709775954244,97.75999999999819,1218.9666666666637,987.0772912594822,,,12606.804039215684,12902.240000000002,11781.033333333336,12012.922708740518,,,,,,,,,,,,,,,,,,,,,,,,,,393.1959607843162,,,,,,,
1975,Argentina,Argentina,22.0,,,1.6260000000000001,8570000.0,5270600.0,0.02544909313539872,,0.04831322689745365,0.047761424852437166,0.04155100995003642,0.04035327127905952,0.07412000000000019,0.06486666666666685,0.07493686516553333,1.5856467287209406,1.55188,1.5611333333333333,1.5510631348344668,390656.87200000096,341886.2533333343,394962.24154146,,,8357309.64839659,8179338.727999999,8228109.346666667,8175033.35845854,,,-1.406202793121338,-1.406202793121338,,,,-0.1588275283575058,,1.2334572076797485,,,,-1.839156985282898,,,,,-0.0731259360909462,,1.456657886505127,,,,,212685.95160341111,,,-1.4062028,,,-1.839157,-1.839157
1975,Australia,Australia,20.0,,,1.4006,11982000.0,8555202.0,0.05931958516664992,,0.09758968198727234,0.1000455537927454,0.08154440154440129,0.07843054366953806,0.12737999999999938,0.1055999999999997,0.12453115297503192,1.322169456330462,1.2732200000000007,1.2950000000000004,1.2760688470249681,1089761.6307599947,903429.3311999973,1065389.1689942991,,,11311426.777137281,10892654.290440006,11078986.590000004,10917026.752205702,,,-0.10347246378660202,-0.10347246378660202,,,,0.3049720823764801,,-0.3395576477050781,,,,-0.2569597363471985,,,,,0.12701928615570068,,-0.29778826236724854,,,,,670989.1440627193,,,-0.103472464,,,-0.25695974,-0.25695974
1975,Austria,Austria,40.0,,,3.5063,945188.0,269567.0,-0.053051458573826024,,-0.06167727526788137,-0.08447394394514642,-0.04880077888333928,-0.1964355200518657,-0.3235200000000007,-0.17988888888888876,-0.23047404114987424,3.7027355200518657,3.8298200000000007,3.6861888888888887,3.736774041149874,-87210.31584000018,-48492.108111111076,-62128.19585064815,,,998135.3059338212,1032393.0879400002,993674.880211111,1007310.9679506482,,,-0.5679894685745239,-0.5679894685745239,,,,0.8178880214691162,,-0.6771576404571533,,,,-0.07487716525793076,,,,,0.2748897671699524,,-0.2175765335559845,,,,,-52952.53383382128,,,-0.56798947,,,-0.074877165,-0.074877165
1975,Bangladesh,Bangladesh,19.0,,,0.926,116714.0,126037.0,-0.2347663101198067,,-0.2432629328622083,-0.1814726420931671,-0.2529714418888151,-0.28408786236917594,-0.20529999999999993,-0.3135777777777776,-0.29767469523121404,1.210087862369176,1.1313,1.2395777777777777,1.223674695231214,-25875.39609999999,-39522.402377777755,-37518.02556285652,,,152515.84390942383,142585.6581,156232.66437777775,154228.28756285654,,,-0.3099607229232788,-0.3099607229232788,,,,-0.2030087113380432,,0.1514667123556137,,,,-0.2408687025308609,,,,,-0.1290750801563263,,0.1294490247964859,,,,,-35805.581909423825,,,-0.30996072,,,-0.2408687,-0.2408687
1975,Belgium-Luxembourg,Belgium-Luxembourg,,,,3.8018,723572.0,190323.0,-0.23354294859956526,,-0.17465296294085314,-0.16331785470630966,-0.18549922873302743,-1.1584257465744852,-0.7421000000000006,-0.8658444444444449,-0.8045047776199281,4.960225746574485,4.543900000000001,4.667644444444445,4.606304777619928,-141238.69830000013,-164790.1122000001,-153115.76279095758,,,944045.0447652958,864808.6797000001,888360.0936000001,876685.7441909576,,,,,,,,,,,,,,,,,,,,,,,,,,-220475.06336529573,,,,,,,
1975,Bhutan,Bhutan,19.0,,,1.0137,7400.0,7300.0,0.006475523398948182,,0.001040372460541716,0.0025516259197721604,0.004116268063703013,0.00652200467562869,0.0025800000000000267,0.004155555555555468,0.0010535295001727896,1.0071779953243714,1.01112,1.0095444444444446,1.0126464704998273,18.834000000000195,30.335555555554915,7.690765351261364,,,7352.399365867911,7381.176,7369.674444444446,7392.3192346487385,,,,,,,,,,,,,,,,,,,,,,,,,,47.61063413208944,,,,,,,
1975,Bolivia,Bolivia,2.0,,,0.8034,61750.0,76860.0,0.15823020498917006,,0.04744543627860385,0.0050037528146108234,0.0399252121386449,0.10975550986385119,0.0039999999999998925,0.03084444444444423,0.036391073163348664,0.6936444901361488,0.7994000000000001,0.7725555555555558,0.7670089268366513,307.43999999999176,2370.7039999999834,2797.0178833349783,,,53313.515511864396,61441.884000000005,59378.62000000002,58952.30611666502,,,-0.8753065466880798,-0.8753065466880798,,,,0.018324758857488632,,-0.09066220372915268,,,,-0.9349502325057983,,,,,0.23203781247138977,,-0.16788603365421295,,,,,8435.808488135603,,,-0.87530655,,,-0.93495023,-0.93495023
1975,Botswana,Botswana,17.0,,,2.037,550.0,270.0,-0.06405635997060415,,-0.032252157780771874,-0.006641893671182788,-0.04778970659270478,-0.13941310104529636,-0.013620000000000854,-0.10223333333333384,-0.06788715255492095,2.1764131010452963,2.0506200000000008,2.1392333333333338,2.104887152554921,-3.6774000000002305,-27.603000000000137,-18.329531189828657,,,587.6315372822299,553.6674000000002,577.5930000000001,568.3195311898286,,,-0.5899747610092163,-0.5899747610092163,,,,0.7895055413246155,,1.3717052936553955,,,,-0.5899749398231506,,,,,0.7895063757896423,,1.3717050552368164,,,,,-37.64153728223002,,,-0.58997476,,,-0.58997494,-0.58997494
1975,Brazil,Brazil,0.0,,,0.61,1788180.0,2931508.0,-0.3729984627853754,,-0.286181615350531,-0.31225759898980804,-0.26469603418024995,-0.3628843771417981,-0.2769600000000002,-0.21958888888888894,-0.24455910511404022,0.9728843771417981,0.8869600000000002,0.8295888888888889,0.8545591051140402,-811910.4556800006,-643726.5844888891,-716926.9731146498,,,2852018.334666198,2600130.3356800005,2431946.464488889,2505146.8531146497,,,-0.3574864864349365,-0.3574864864349365,,,,-0.40837252140045166,,0.21919465065002441,,,,-0.5671496987342834,,,,,-0.3970286250114441,,0.2908836305141449,,,,,-1063798.4546661982,,,-0.3574865,,,-0.5671497,-0.5671497
1975,Bulgaria,Bulgaria,6.0,,,3.2852,2996135.0,912000.0,0.09255519452430379,,-0.06629217244539184,-0.0704964972441968,-0.06627128118160873,0.2783038573933383,-0.24915999999999938,-0.23316666666666608,-0.2332453884294594,3.006896142606662,3.5343599999999995,3.518366666666666,3.5184453884294595,-227233.91999999943,-212647.99999999948,-212719.79424766699,,,2742289.2820572755,3223336.3199999994,3208750.3999999994,3208822.194247667,,,-0.5903847813606262,-0.5903847813606262,,,,-0.2530519366264343,,-0.132992222905159,,,,-0.041633669286966324,,,,,-0.2194230854511261,,-0.4913976788520813,,,,,253813.11794272452,,,-0.5903848,,,-0.04163367,-0.04163367
1975,Burundi,Burundi,9.0,,,0.6466000000000001,5173.0,8000.0,-0.06123456051305283,,-0.011519596726074314,-0.05938145529661629,-0.015163310204772622,-0.04217695407425626,-0.04081999999999997,-0.009955555555555717,-0.0075353757326998005,0.6887769540742563,0.68742,0.6565555555555558,0.6541353757326999,-326.5599999999997,-79.64444444444574,-60.283005861598404,,,5510.2156325940505,5499.360000000001,5252.444444444446,5233.083005861599,,,,,,,,,,,,,,,,,,,,,,,,,,-337.41563259405007,,,,,,,
1975,Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,Canada,Canada,7.0,,,1.802,17080608.0,9478739.0,0.05827596594430759,,-5.517575678548438e-05,-0.003042876901797852,0.002020351800708198,0.09923053533388915,-0.005499999999999616,0.0036333333333335993,-9.943219997432529e-05,1.702769464666111,1.8074999999999997,1.7983666666666664,1.8020994321999744,-52133.06449999636,34439.41836666919,-942.491871752436,,,16140107.332739787,17132820.742499996,17046248.259633332,17081630.16987175,-1.707329273223877,0.8782510161399841,0.4393305778503418,0.4393305778503418,,,0.6163385510444641,0.28096193075180054,1.8263002634048462,0.42873436212539673,,,0.7127856016159058,0.3408183455467224,,,,0.42623409628868103,0.28857681155204773,1.5543596744537354,0.8200027346611023,,,,,940580.3452602131,,0.19787683,0.43933058,-1.4579166,0.18560117,0.34081835,0.34081835
1975,Chad,Chad,12.0,,,3.5714,5000.0,1400.0,1.1194115711294188,,0.5884845267477395,0.4013403647549984,0.6317034540175028,1.8863096434833433,1.022839999999999,1.3826444444444435,1.323093554540265,1.6850903565166568,2.548560000000001,2.1887555555555567,2.2483064454597352,1431.9759999999987,1935.7022222222208,1852.330976356371,,,2359.1264991233197,3567.9840000000013,3064.257777777779,3147.6290236436294,,,,,,,,,,,,,,,,,,,,,,,,,,2640.833500876681,,,,,,,
1975,Chile,Chile,0.0,,,1.4618,1003070.0,686190.0,-0.2277987288298846,,-0.08607823942327728,-0.04939652481531635,-0.09665680209284623,-0.4312297767898474,-0.07596000000000092,-0.1564111111111115,-0.13768046217604368,1.8930297767898474,1.537760000000001,1.6182111111111115,1.5994804621760437,-52122.99240000063,-107327.7403333336,-94474.95634057942,,,1298978.1025354255,1055195.5344000007,1110400.2823333335,1097547.4983405794,,,1.2222135066986084,1.2222135066986084,,,,-0.19682876765727997,,0.9224959015846252,,,,0.8532993793487549,,,,,0.011618713848292828,,0.6012774705886841,,,,,-295905.5605354254,,,1.2222135,,,0.8532994,0.8532994
1975,China,China,37.0,,,1.6397000000000002,45310000.0,27633008.0,-0.06308072472968101,,0.0322458487796635,0.06123954746679793,0.028304450529924478,-0.11039741317032403,0.09462000000000015,0.04513333333333325,0.0512218269577176,1.7500974131703242,1.54508,1.594566666666667,1.5884781730422826,2614635.216960004,1247169.7610666642,1415413.154097226,,,48360455.818914875,42695208.00064,44062673.45653334,43894430.06350278,0.2472924143075943,-0.8471032381057739,0.3455713093280792,0.3455713093280792,,,-0.6451111435890198,0.109702929854393,-0.6460661888122559,0.3773488998413086,,,-0.678939938545227,-0.14571057260036469,,,,-0.9845116138458252,0.8476437926292419,-0.4696086049079895,1.6902389526367188,,,,,-3050612.6013148692,,-0.2559449,0.3455713,0.8596685,-0.5340272,-0.14571057,-0.14571057
1975,Colombia,Colombia,38.0,,,1.2924,38900.0,30100.0,-0.024707156081866716,,0.041106609698872226,0.05352397411024326,0.05336750495820614,-0.03274045197740105,0.06565999999999983,0.06547777777777775,0.051028570830213615,1.325140451977401,1.2267400000000002,1.2269222222222222,1.2413714291697864,1976.365999999995,1970.8811111111102,1535.95998198943,,,39886.72760451977,36924.874,36930.35888888889,37365.28001801057,,,,,,,,,,,,,,,,,,,,,,,,,,-985.4876045197717,,,,,,,
1975,Cyprus,Cyprus,12.0,,,1.2151,32512.0,26756.0,-0.04293784945407659,,0.2090477427680658,0.372560093981566,0.2085069233404433,-0.05451451699546128,0.32982000000000056,0.20964444444444497,0.21009419500335214,1.2696145169954614,0.8852799999999995,1.005455555555555,1.005005804996648,8824.663920000015,5609.2467555555695,5621.280281509689,,,33969.80601673057,23686.551679999986,26901.968844444433,26889.935318490312,,,,,,,,,,,,,,,,,,,,,,,,,,-1458.590416730562,,,,,,,
1975,Czechoslovakia,Czechoslovakia,,,,3.5735,4202464.0,1176024.0,-0.00955224122739179,,-0.05483240477864454,-0.0685472099424473,-0.05155456993131753,-0.034464143841756556,-0.2629800000000002,-0.19424444444444422,-0.20731095677332956,3.6079641438417567,3.8364800000000003,3.7677444444444443,3.7808109567733297,-309270.79152000026,-228436.12853333307,-243802.66062839812,,,4243052.424297358,4511792.55552,4430957.892533333,4446324.424628398,,,,,,,,,,,,,,,,,,,,,,,,,,-40530.660297357914,,,,,,,
1975,Dem. Rep. Congo,Dem. Rep. Congo,,,,0.6481,3500.0,5400.0,-0.21557628093916917,,0.061775667416878,0.053170398777990784,0.10864235074981503,-0.17811163059163038,0.03271999999999997,0.0635111111111113,0.03770740965488639,0.8262116305916304,0.61538,0.5845888888888887,0.6103925903451136,176.68799999999985,342.960000000001,203.62001213638652,,,4461.542805194804,3323.052,3156.779999999999,3296.1199878636135,,,,,,,,,,,,,,,,,,,,,,,,,,-961.802805194804,,,,,,,
