year,country,country name,region,plantDay_sacks,harDay_sacks,yield,Production,Harvested_Area,yldAnom,yldAnomFD,yldAnomGau,yldAnomSmooth5,yldAnomSmooth9,yldAnomLinAbs,yldAnomSmooth5Abs,yldAnomSmooth9Abs,yldAnomGauAbs,expectedYld,expectedYldSmooth5,expectedYldSmooth9,expectedYldGau,prodAnomSmooth5,prodAnomSmooth9,prodAnomGau,directProdAnom,directProdExp,expectedProd,expectedProdSmooth5,expectedProdSmooth9,expectedProdGau,CDD1,EDD1,CDD2,EDD2,TAVG1,TAVG2,sumP1,sumP2,sfcSMgl1,sfcSMgl2,sfcSMfl1,sfcSMfl2CDD1haWgt,EDD1haWgt,CDD2haWgt,EDD_2_haWgt,TAVG1haWgt,TAVG2haWgt,sumP1haWgt,sumP2haWgt,sfcSMgl1haWgt,sfcSMgl2haWgt,sfcSMfl1haWgt,sfcSMfl2haWgt,country,state,ProdAnomLinAbs,sfcSMfl2,TAV1,TAV2,CDD1haWgt,TAV1haWgt,EDD2haWgt,TAV2haWgt
1967,Sweden,Sweden,16,,,4.4457,1130330,254250,0.112348788,,0.170333752,0.169047344,0.182929822,0.449021936,0.64286,0.687488889,0.647040009,3.996678064,3.80284,3.758211111,3.798659991,163447.155,174794.05,164509.9224,,,1016155.398,966872.07,955525.175,965809.3026,,,-1.111958027,-1.111958027,,,,1.60934937,,1.913577199,,,,-0.743961096,,,,,1.318632483,,1.34670639,,,,,114163.8272,,,-1.111958,,,-0.7439611,-0.7439611
1967,Switzerland,Switzerland,40,,,4.0257,425600,105720,0.012922279,,0.119527537,0.127104028,0.134962676,0.051357563,0.45398,0.478711111,0.429808103,3.974342437,3.57172,3.546988889,3.595891897,47994.7656,50609.33867,45439.31266,,,420167.4824,377602.2384,374987.6653,380157.6913,,,-0.766174495,-0.766174495,,,,0.228757828,,0.356300354,,,,-0.555981636,,,,,0.228758156,,0.325833797,,,,,5429.521583,,,-0.7661745,,,-0.55598164,-0.55598164
1967,Syria,Syria,12,,,0.8734,1049000,1201000,-0.026197404,,0.151925357,0.124385283,0.20297507,-0.023496356,0.09662,0.147366667,0.11519115,0.896896356,0.77678,0.726033333,0.75820885,116040.62,176987.3667,138344.5713,,,1077172.524,932912.78,871966.0333,910608.8287,,,-1.554869771,-1.554869771,,,,1.042635202,,0.899050117,,,,-1.53765142,,,,,1.143548489,,1.328271985,,,,,-28219.12403,,,-1.5548698,,,-1.5376514,-1.5376514
1967,Tanzania,Tanzania,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.792145431,0.792145431,,,,-1.19586277,,-1.620694995,,,,0.752926648,,,,,-1.227663517,,-1.54029274,,,,,,,,0.79214543,,,0.75292665,0.75292665
1967,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,Tunisia,Tunisia,18,,,0.7333,550000,750000,-0.002295498,,-0.038901986,-0.043064074,-0.022469414,-0.001687161,-0.033,-0.016855556,-0.029681496,0.734987161,0.7663,0.750155556,0.762981496,-24750,-12641.66667,-22261.12166,,,551240.3709,574725,562616.6667,572236.1217,,,-0.46176964,-0.46176964,,,,-0.532366991,,0.463271558,,,,-0.54451859,,,,,-0.48213917,,0.623957634,,,,,-1265.370936,,,-0.46176964,,,-0.5445186,-0.5445186
1967,Trkiye,Trkiye,,,,1.2463,10110000,8112000,-0.024607522,,0.041400638,0.055435114,0.024674328,-0.031442066,0.06546,0.030011111,0.049546364,1.277742066,1.18084,1.216288889,1.196753636,531011.52,243450.1333,401920.1023,,,10365043.64,9578974.08,9866535.467,9708065.498,,,,,,,,,,,,,,,,,,,,,,,,,,-255058.0419,,,,,,,
1967,Uganda,Uganda,9,,,2.7346,1329,486,0.236607286,,0.231108476,,,0.523226971,,,0.513349759,2.211373029,,,2.221250241,,,249.4879828,,,1074.727292,,,1079.527617,,,-0.432624727,-0.432624727,,,,-0.501327932,,1.08612299,,,,-1.309141874,,,,,-0.501327872,,1.352154613,,,,,254.2883078,,,-0.43262473,,,-1.3091419,-1.3091419
1967,United Arab Emirates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,United Kingdom,United Kingdom,16,,,4.1832,3903807,933214,-0.056484705,,0.036756547,0.063377632,0.034168477,-0.250432419,0.24932,0.138211111,0.148308674,4.433632419,3.93388,4.044988889,4.034891326,232668.9145,128980.5438,138403.7313,,,4137527.844,3671151.89,3774840.261,3765417.073,,,,,,,,1.140920877,,0.472354233,,,,,,,,,0.916433632,,0.612877429,,,,,-233707.0396,,,,,,,
1967,United States of America,United States of America,0,,,1.7375,41030784,23614288,-0.077685586,,-0.074474406,-0.061946616,-0.083376808,-0.146347822,-0.11474,-0.158044444,-0.139811671,1.883847822,1.85224,1.895544444,1.877311671,-2709503.405,-3732107.028,-3301553.069,,,44485725.01,43739328.81,44761932.43,44331378.47,-1.795477271,-0.174229875,0.142505601,0.142505601,,,0.358162493,-1.784348488,0.378292412,-1.57828331,,,0.045342654,0.177140057,,,,-1.045825243,-1.657181025,-0.238206476,-1.983669043,,,,,-3455899.608,,-1.8154184,0.1425056,-0.9777815,-1.939942,0.17714006,0.17714006
1967,Uruguay,Uruguay,22,,,0.6475,143776,222060,-0.230936166,,-0.314518443,-0.284198191,-0.310991038,-0.194432713,-0.25708,-0.292255556,-0.297091424,0.841932713,0.90458,0.939755556,0.944591424,-57087.1848,-64898.26867,-65972.12151,,,186959.5782,200871.0348,208682.1187,209755.9715,,,0.311771899,0.311771899,,,,3.454466343,,1.310767889,,,,0.34644267,,,,,3.625459909,,1.41472137,,,,,-43175.7282,,,0.3117719,,,0.34644267,0.34644267
1967,Venezuela,Venezuela,38,,,0.5151,1555,3019,693.2606305,,0.064339981,0.054020872,0.069979459,0.51435806,0.0264,0.033688889,0.0311381,0.00074194,0.4887,0.481411111,0.4839619,79.7016,101.7067556,94.00592258,,,2.239918025,1475.3853,1453.380144,1461.080977,,,,,,,,,,,,,,,,,,,,,,,,,,1552.846982,,,,,,,
1967,Yemen,Yemen,0,,,1.3343,46300,34700,0.180697244,,0.091405176,0.058766584,0.097175905,0.204205044,0.07406,0.118177778,0.111747615,1.130094956,1.26024,1.216122222,1.222552385,2569.882,4100.768889,3877.642251,,,39214.29498,43730.328,42199.44111,42422.56775,,,,,,,,,,,,,,,,,,,,,,,,,,7085.915021,,,,,,,
1967,Yugoslavia,Yugoslavia,,,,2.5613,4823000,1883000,0.032281196,,0.128975579,0.093301803,0.131116411,0.080096225,0.21858,0.2969,0.292606108,2.481203775,2.34272,2.2644,2.268693892,411586.14,559062.7,550977.3004,,,4672106.709,4411341.76,4263865.2,4271950.6,,,,,,,,,,,,,,,,,,,,,,,,,,150821.1912,,,,,,,
1967,Zambia,Zambia,17,,,1.6583,199,120,-0.169408175,,-0.016393679,-0.122016561,-0.001271439,-0.338228199,-0.23046,-0.002111111,-0.027638738,1.996528199,1.88876,1.660411111,1.685938738,-27.6552,-0.253333333,-3.3166486,,,239.5833838,226.6512,199.2493333,202.3126486,,,-1.006485343,-1.006485343,,,,0.550869405,,1.069865108,,,,-1.004744649,,,,,0.334689468,,0.709995091,,,,,-40.58738383,,,-1.0064853,,,-1.0047446,-1.0047446
1967,Zimbabwe,Zimbabwe,17,,,2.6907,14051,5222,-0.449253951,,-0.135337085,-0.065234195,-0.15068522,-2.194854798,-0.187775,-0.477383333,-0.421148507,4.885554798,2.878475,3.168083333,3.111848507,-980.56105,-2492.895767,-2199.237503,,,25512.36715,15031.39645,16543.73117,16250.0729,,,-1.061818957,-1.061818957,,,,0.894516289,,0.748182118,,,,-1.038758993,,,,,0.998786747,,0.871086061,,,,,-11461.53175,,,-1.061819,,,-1.038759,-1.038759
1968,Afghanistan,Afghanistan,5,,,1.1562,2354000,2036000,0.1388224,,0.14166079,0.093271304,0.172920635,0.140940728,0.09864,0.170455556,0.14346486,1.015259272,1.05756,0.985744444,1.01273514,200831.04,347047.5111,292094.4549,,,2067067.877,2153192.16,2006975.689,2061928.745,,,-1.305091381,-1.305091381,,,,-0.269881427,,0.663558662,,,,-1.548267365,,,,,-0.327228844,,0.487486005,,,,,286955.3228,,,-1.3050914,,,-1.5482674,-1.5482674
1968,Albania,Albania,6,,,1.4124,203184,143854,-0.121153753,,-0.025597668,-0.016954815,-0.026244427,-0.19470705,-0.02436,-0.038066667,-0.037103921,1.60710705,1.43676,1.450466667,1.449503921,-3504.28344,-5476.042267,-5337.547402,,,231188.7776,206683.673,208655.4319,208516.937,,,,,,,,-0.755736351,,,,,,,,,,,-0.755736411,,,,,,,-28009.38799,,,,,,,
1968,Algeria,Algeria,18,,,0.6899,1533794,2223200,0.386475185,,0.134067524,0.158989349,0.150451168,0.19230725,0.09464,0.090222222,0.081558799,0.49759275,0.59526,0.599677778,0.608341201,210403.648,200582.0444,181321.5213,,,1106248.201,1323382.032,1333203.636,1352464.159,,,-0.857475579,-0.857475579,,,,0.859830141,,0.554217398,,,,-0.891244233,,,,,0.889429331,,1.038571,,,,,427537.4786,,,-0.8574756,,,-0.89124423,-0.89124423
1968,Angola,Angola,36,,,1.35,27000,20000,0.414988013,,0.23432211,0.205873946,0.251351769,0.395928314,0.23048,0.271166667,0.256282251,0.954071686,1.11952,1.078833333,1.093717749,4609.6,5423.333333,5125.645015,,,19081.43373,22390.4,21576.66667,21874.35499,,,,,,,,,,,,,,,,,,,,,,,,,,7918.566275,,,,,,,
1968,Argentina,Argentina,22,,,0.9833,5740000,5837200,-0.277763482,,-0.259614472,-0.197004589,-0.270849469,-0.378165359,-0.24124,-0.365255556,-0.34479187,1.361465359,1.22454,1.348555556,1.32809187,-1408166.128,-2132069.729,-2012619.103,,,7947145.593,7147884.888,7871788.489,7752337.863,,,-0.006163001,-0.006163001,,,,0.509386539,,-0.225290552,,,,-0.015158977,,,,,0.352572709,,-0.00268889,,,,,-2207426.833,,,-0.006163001,,,-0.015158977,-0.015158977
1968,Australia,Australia,20,,,1.365,14804143,10845345,0.113910484,,0.147480659,0.131334228,0.17155091,0.139587348,0.15846,0.199877778,0.175437467,1.225412652,1.20654,1.165122222,1.189562533,1718553.369,2167743.458,1902679.851,,,13290022.97,13085342.56,12636152.47,12901216.07,,,1.2189008,1.2189008,,,,1.07207346,,1.119765043,,,,2.040713787,,,,,1.32429862,,1.76428616,,,,,1513872.95,,,1.2189008,,,2.0407138,2.0407138
1968,Austria,Austria,40,,,3.4175,1044709,305691,0.017940644,,0.096451515,0.078606507,0.114591978,0.060231557,0.24906,0.351355556,0.300627112,3.357268443,3.16844,3.066144444,3.116872888,76135.40046,107406.2311,91899.00248,,,1026286.748,968563.592,937292.7614,952799.99,,,0.127198532,0.127198532,,,,-1.123327971,,0.090260915,,,,0.0076987,,,,,-1.832799196,,-0.281087279,,,,,18412.24486,,,0.12719853,,,0.0076987,0.0076987
1968,Bangladesh,Bangladesh,19,,,0.758,58900,77700,-0.1890297,,-0.013389948,-0.02024145,-0.012435038,-0.176682811,-0.01566,-0.009544444,-0.010287327,0.934682811,0.77366,0.767544444,0.768287327,-1216.782,-741.6033333,-799.3253366,,,72624.85441,60113.382,59638.20333,59695.92534,,,-1.683077931,-1.683077931,,,,-0.749532282,,-0.791701376,,,,-1.744991541,,,,,-0.857624292,,-0.797356784,,,,,-13728.25441,,,-1.6830779,,,-1.7449915,-1.7449915
1968,Belgium-Luxembourg,Belgium-Luxembourg,,,,4.0839,899885,220347,-0.038708184,,0.020252413,0.093741631,0.02357089,-0.164445749,0.35002,0.094044444,0.081067028,4.248345749,3.73388,3.989855556,4.002832972,77125.85694,20722.4112,17862.87644,,,936110.2406,822749.2564,879152.7021,882012.2369,,,,,,,,,,,,,,,,,,,,,,,,,,-36235.12735,,,,,,,
1968,Bhutan,Bhutan,19,,,1.0169,6000,5900,0.143417044,,-8.67E-05,-7.87E-05,-0.0001311,0.127548206,-8.00E-05,-0.000133333,-8.82E-05,0.889351794,1.01698,1.017033333,1.016988157,-0.472,-0.786666667,-0.520124592,,,5247.175586,6000.182,6000.496667,6000.230125,,,,,,,,,,,,,,,,,,,,,,,,,,752.5344138,,,,,,,
1968,Bolivia,Bolivia,2,,,0.6,45000,75000,-0.011120222,,-0.108052108,-0.046226235,-0.123490456,-0.006747163,-0.02908,-0.084533333,-0.072685036,0.606747163,0.62908,0.684533333,0.672685036,-2181,-6340,-5451.37771,,,45506.03723,47181,51340,50451.37771,,,-1.714446783,-1.714446783,,,,-1.468810678,,-1.159776926,,,,-1.478018165,,,,,-1.302914739,,-0.775575459,,,,,-506.0372326,,,-1.7144468,,,-1.4780182,-1.4780182
1968,Botswana,Botswana,17,,,2.3842,453,190,0.002423738,,0.024504811,0.059418435,0.009664791,0.005764704,0.13372,0.022822222,0.057026936,2.378435296,2.25048,2.361377778,2.327173064,25.4068,4.336222222,10.83511787,,,451.9027063,427.5912,448.6617778,442.1628821,,,-0.480597913,-0.480597913,,,,0.078578502,,-0.098419048,,,,-0.480598092,,,,,0.078579925,,-0.098419972,,,,,1.095293728,,,-0.4805979,,,-0.4805981,-0.4805981
1968,Brazil,Brazil,0,,,0.8825,856170,970128,0.232162545,,0.045155554,-0.007646464,0.073775146,0.16627956,-0.0068,0.060633333,0.038128082,0.71622044,0.8893,0.821866667,0.844371918,-6596.8704,58822.0944,36989.11963,,,694825.503,862734.8304,797315.8656,819148.8404,,,-1.605152607,-1.605152607,,,,-2.102535009,,-2.983920813,,,,-1.271569133,,,,,-2.061136484,,-2.876164436,,,,,161312.457,,,-1.6051526,,,-1.2715691,-1.2715691
1968,Bulgaria,Bulgaria,6,,,2.4048,2549202,1060052,-0.144535129,,-0.115112563,-0.123710965,-0.128197279,-0.406303156,-0.3395,-0.353622222,-0.312833792,2.811103156,2.7443,2.758422222,2.717633792,-359887.654,-374857.9439,-331620.0866,,,2979915.523,2909100.704,2924070.994,2880833.136,,,0.565792501,0.565792501,,,,-1.217556715,,-0.227161855,,,,0.671435356,,,,,-1.328231454,,-0.183737397,,,,,-430702.4732,,,0.5657925,,,0.67143536,0.67143536
1968,Burundi,Burundi,9,,,0.784,9800,12500,0.163427317,,0.208809342,0.196398596,0.226170823,0.11012894,0.1287,0.144611111,0.135427911,0.67387106,0.6553,0.639388889,0.648572089,1608.75,1807.638889,1692.848891,,,8423.388254,8191.25,7992.361111,8107.151109,,,,,,,,,,,,,,,,,,,,,,,,,,1376.611746,,,,,,,
1968,Cameroon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,Canada,Canada,7,,,1.4855,17689040,11907911,0.005470254,,-0.087295288,-0.102753047,-0.090305987,0.008081852,-0.17012,-0.147466667,-0.142080071,1.477418148,1.65562,1.632966667,1.627580071,-2025773.819,-1756019.942,-1691876.844,,,17592963.81,19714975.61,19445221.73,19381078.63,1.083311915,-0.941671312,-1.568484306,-1.568484306,,,-0.605724633,-0.173850253,-1.042288661,-0.086618505,,,-0.39975369,-1.052913785,,,,-0.892925024,-0.241135716,-1.231544256,-0.131751612,,,,,96237.97869,,-1.5510515,-1.5684843,1.2260537,-1.4765363,-1.0529138,-1.0529138
1968,Chad,Chad,12,,,1.1458,5500,4800,-0.312030624,,-0.324574375,-0.302549244,-0.301152074,-0.51968111,-0.49704,-0.493755556,-0.550611801,1.66548111,1.64284,1.639555556,1.696411801,-2385.792,-2370.026667,-2642.936643,,,7994.30933,7885.632,7869.866667,8142.776643,,,,,,,,,,,,,,,,,,,,,,,,,,-2494.46933,,,,,,,
1968,Chile,Chile,0,,,1.742,1219700,700160,0.370399984,,0.048269864,0.019583972,0.032411858,0.470838281,0.03346,0.054688889,0.080214175,1.271161719,1.70854,1.687311111,1.661785825,23427.3536,38290.97244,56162.75701,,,890016.5892,1196251.366,1181387.748,1163515.963,,,0.29616347,0.29616347,,,,-1.645252824,,-2.696188688,,,,0.016052473,,,,,-1.814530373,,-2.158914566,,,,,329662.1308,,,0.29616347,,,0.016052473,0.016052473
1968,China,China,37,,,1.1146,27455008,24633008,-0.016544815,,0.004983124,0.007302173,0.001467549,-0.018751084,0.00808,0.001633333,0.00552665,1.133351084,1.10652,1.112966667,1.10907335,199034.7046,40233.91307,136138.0229,,,27917846.31,27256916.01,27415716.8,27319812.69,0.109386005,0.514793038,0.124821104,0.124821104,,,-1.011757374,-0.592552245,-0.882395327,-0.663074672,,,0.810258925,0.418191671,,,,-0.888226569,-0.489191741,-0.580552936,-0.666174591,,,,,-461895.5932,,-0.28311196,0.124821104,0.4530958,-0.21696472,0.41819167,0.41819167
1968,Colombia,Colombia,38,,,1.1667,105000,90000,-0.03027685,,0.036094285,-0.014111881,0.054458727,-0.036426893,-0.0167,0.060255556,0.04064418,1.203126893,1.1834,1.106444444,1.12605582,-1503,5423,3657.976209,,,108281.4203,106506,99580,101345.0238,,,,,,,,,,,,,,,,,,,,,,,,,,-3278.420339,,,,,,,
1968,Cyprus,Cyprus,12,,,1.0849,66040,60870,-0.018965783,,0.019408939,0.000147501,0.000737939,-0.020973761,0.00016,0.0008,0.02065585,1.105873761,1.08474,1.0841,1.06424415,9.7392,48.696,1257.321602,,,67314.53585,66028.1238,65989.167,64780.5414,,,,,,,,,,,,,,,,,,,,,,,,,,-1276.672846,,,,,,,
1968,Czechoslovakia,Czechoslovakia,,,,3.161,3153160,997524,-0.036152715,,0.076967075,0.093976037,0.094979851,-0.118565185,0.27154,0.274188889,0.22590563,3.279565185,2.88946,2.886811111,2.93509437,270867.667,273509.9972,225346.2872,,,3271444.981,2882305.697,2879663.367,2927827.077,,,,,,,,,,,,,,,,,,,,,,,,,,-118271.6172,,,,,,,
1968,Dem. Rep. Congo,Dem. Rep. Congo,,,,1,2806,2806,0.360800586,,0.154780932,0.062902574,0.175241577,0.26513847,0.05918,0.149111111,0.134034887,0.73486153,0.94082,0.850888889,0.865965113,166.05908,418.4057778,376.1018936,,,2062.021452,2639.94092,2387.594222,2429.898106,,,,,,,,,,,,,,,,,,,,,,,,,,743.978548,,,,,,,
1968,Denmark,Denmark,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.534702778,0.534702778,,,,0.858763099,,0.478144735,,,,0.259008795,,,,,0.795238018,,0.387535334,,,,,,,,0.5347028,,,0.2590088,0.2590088
1968,Ecuador,Ecuador,0,,,1.0442,82910,79399,0.245132584,,0.104630869,0.044722361,0.124084972,0.205574448,0.0447,0.115266667,0.098906844,0.838625552,0.9995,0.928933333,0.945293156,3549.1353,9152.058067,7853.104527,,,66586.03017,79359.3005,73756.37773,75055.33127,,,,,,,,,,,,,,,,,,,,,,,,,,16322.40563,,,,,,,
1968,Egypt,Egypt,12,,,2.5349,1526000,602000,-0.098475757,,-0.064727284,-0.013642236,-0.064274933,-0.276893494,-0.03506,-0.174122222,-0.175432458,2.811793494,2.56996,2.709022222,2.710332458,-21106.12,-104821.5778,-105610.3398,,,1692699.683,1547115.92,1630831.378,1631620.14,,,-1.32626152,-1.32626152,,,,-0.840877116,,-0.823594451,,,,-0.971193731,,,,,-0.68788898,,-0.414189368,,,,,-166689.8831,,,-1.3262615,,,-0.97119373,-0.97119373
1968,Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,Eswatini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,Ethiopia,Ethiopia,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.769700885,-0.769700885,,,,-0.161005497,,1.03089416,,,,-0.588737309,,,,,-0.375186414,,0.748125732,,,,,,,,-0.7697009,,,-0.5887373,-0.5887373
1968,Finland,Finland,16,,,2.1417,515500,240700,-0.029438608,,-0.002090065,0.00908397,-0.004359572,-0.064961029,0.01928,-0.009377778,-0.004485667,2.206661029,2.12242,2.151077778,2.146185667,4640.696,-2257.231111,-1079.699938,,,531143.3097,510866.494,517764.4211,516586.8899,,,,,,,,,,,,,,,,,,,,,,,,,,-15636.11968,,,,,,,
1968,Former USSR,Former USSR,,,,1.3058,87789008,67231008,0.145263084,,0.072719712,0.03130726,0.069178842,0.165625294,0.03964,0.084488889,0.088520234,1.140174706,1.26616,1.221311111,1.217279766,2665037.157,5680273.165,5951304.548,,,76655094.8,85125213.09,82109977.08,81838945.7,,,,,,,,,,,,,,,,,,,,,,,,,,11135155.44,,,,,,,
1968,France,France,40,,,3.6641,14984900,4089700,-0.0643128,,0.038510497,0.069285723,0.031059765,-0.251845414,0.23742,0.110377778,0.135873746,3.915945414,3.42668,3.553722222,3.528226254,970976.574,451411.9978,555682.8593,,,16015041.96,14014093.2,14533657.77,14429386.91,,,-0.096607834,-0.096607834,,,,0.139300093,,0.531195402,,,,-1.565109253,,,,,0.202872768,,0.57096386,,,,,-1029972.192,,,-0.096607834,,,-1.5651093,-1.5651093
1968,Germany,Germany,40,,,4.2162,8575084,2033856,0.05491665,,0.100175107,0.10461948,0.107521766,0.219486138,0.39932,0.409322222,0.383900965,3.996713862,3.81688,3.806877778,3.832299035,812159.3779,832502.4576,780799.2815,,,8128740.469,7762984.289,7742641.21,7794344.386,,,0.094735697,0.094735697,,,,0.026264703,,0.828469932,,,,-0.165910453,,,,,0.016048789,,0.803143859,,,,,446403.1983,,,0.0947357,,,-0.16591045,-0.16591045
1968,Greece,Greece,12,,,1.4284,1568000,1097720,-0.27032132,,-0.183097002,-0.172757283,-0.192675069,-0.529173983,-0.2983,-0.3409,-0.320155218,1.957573983,1.7267,1.7693,1.748555218,-327449.876,-374212.748,-351440.7861,,,2148868.112,1895433.124,1942195.996,1919424.034,,,1.13013649,1.13013649,,,,-0.322122484,,0.035574362,,,,1.03961134,,,,,-0.987493217,,-0.250463903,,,,,-580884.8642,,,1.1301365,,,1.0396113,1.0396113
1968,Guatemala,Guatemala,3,,,1.0975,33140,30197,-0.102798338,,0.034866621,0.08538708,0.031991475,-0.125747845,0.08634,0.034022222,0.036976859,1.223247845,1.01116,1.063477778,1.060523141,2607.20898,1027.369044,1116.590201,,,36938.41518,30533.99852,32113.83846,32024.6173,,,,,,,,,,,,,,,,,,,,,,,,,,-3797.207682,,,,,,,
1968,Honduras,Honduras,3,,,0.8799,564,641,0.045307392,,0.030007503,0.025691838,0.028801933,0.038138039,0.02204,0.024633333,0.025634378,0.841761961,0.85786,0.855266667,0.854265622,14.12764,15.78996667,16.43163638,,,539.5694167,549.88826,548.2259333,547.5842636,,,,,,,,,,,,,,,,,,,,,,,,,,24.44648326,,,,,,,
1968,Hungary,Hungary,6,,,2.5244,3360554,1331206,-0.157589291,,0.008434358,0.040037574,0.016445956,-0.47223807,0.09718,0.040844444,0.021113613,2.99663807,2.42722,2.483555556,2.503286387,129366.5991,54372.36951,28106.56794,,,3989142.578,3231129.827,3306124.057,3332389.858,,,0.281510651,0.281510651,,,,-1.734232306,,-0.62894249,,,,0.300220609,,,,,-1.6963588,,-0.607431531,,,,,-628646.152,,,0.28151065,,,0.3002206,0.3002206
1968,India,India,33,,,1.1028,16540100,14998200,0.01164121,,0.0455884,0.061527799,0.042125157,0.012690197,0.06392,0.044577778,0.048082866,1.090109803,1.03888,1.058222222,1.054717134,958684.944,668586.4267,721156.4455,,,16349684.84,15581330.02,15871428.53,15818858.51,-1.214547753,0.428555459,-2.465132952,-2.465132952,,,1.253909588,2.463465691,0.505440176,1.259052396,,,0.428555429,-2.295151949,,,,1.253909588,2.838855982,0.505438626,1.821166992,,,,,190330.1168,,-1.3305113,-2.465133,-1.214548,-1.3305115,-2.295152,-2.295152
1968,Iran,Iran,25,,,0.8,4400000,5500000,0.001192581,,0.014534519,-2.50E-05,0.02240777,0.000952929,-2.00E-05,0.017533333,0.011461035,0.799047071,0.80002,0.782466667,0.788538965,-110,96433.33333,63035.69049,,,4394758.893,4400110,4303566.667,4336964.31,,,-1.871660829,-1.871660829,,,,0.165766701,,-0.062723346,,,,-1.155179381,,,,,0.229750335,,-0.00648335,,,,,5241.107252,,,-1.8716608,,,-1.1551794,-1.1551794
1968,Iraq,Iraq,25,,,1.0247,1537000,1500000,1.112613735,,0.240181432,0.252689487,0.202323217,0.539661025,0.2067,0.172433333,0.198449926,0.485038975,0.818,0.852266667,0.826250074,310050,258650,297674.8894,,,727558.4621,1227000,1278400,1239375.111,,,-0.628271878,-0.628271878,,,,0.763575912,,1.110257506,,,,-0.700351238,,,,,0.698032856,,1.130021095,,,,,809491.5379,,,-0.6282719,,,-0.70035124,-0.70035124
1968,Ireland,Ireland,7,,,4.5563,412300,90490,0.077035243,,0.163380195,0.119940811,0.178810746,0.325890614,0.48796,0.691133333,0.639867506,4.230409386,4.06834,3.865166667,3.916432494,44155.5004,62540.65533,57901.61058,,,382809.7453,368144.0866,349758.9317,354397.9764,,,,,,,,-0.342343837,,,,,,,,,,,-0.342343748,,,,,,,29489.84167,,,,,,,
1968,Israel,Israel,12,,,1.7148,175000,102050,-0.076765211,,-0.034123037,0.079508971,-0.083092717,-0.142582347,0.1263,-0.1554,-0.060581406,1.857382347,1.5885,1.8702,1.775381406,12888.915,-15858.57,-6182.332446,,,189545.8685,162106.425,190853.91,181177.6724,,,,,,,,,,,,,,,,,,,,,,,,,,-14550.52851,,,,,,,
1968,Italy,Italy,40,,,2.2559,9655400,4280082,-0.004401932,,-0.016247574,-0.015793377,-0.018073396,-0.009974225,-0.0362,-0.041522222,-0.037258258,2.265874225,2.2921,2.297422222,2.293158258,-154938.9684,-177718.5159,-159468.3973,,,9698127.486,9810375.952,9833155.5,9814905.381,,,-0.194757864,-0.194757864,,,,-1.109594703,,-1.160379171,,,,0.177257672,,,,,-1.32938683,,-1.401871681,,,,,-42690.50195,,,-0.19475786,,,0.17725767,0.17725767
1968,Japan,Japan,37,,,3.139,1012000,322400,0.229558181,,0.217478841,0.207205544,0.212603765,0.586050454,0.53878,0.550355556,0.560721106,2.552949546,2.60022,2.588644444,2.578278894,173702.672,177434.6311,180776.4846,,,823070.9337,838310.928,834578.9689,831237.1154,,,-0.309909463,-0.309909463,,,,-1.215793848,,-0.1115475,,,,0.419966012,,,,,-1.185998797,,0.33682707,,,,,188942.6663,,,-0.30990946,,,0.419966,0.419966
1968,Jordan,Jordan,12,,,0.4353,95090,218430,-0.29504609,,-0.337526628,-0.239624092,-0.396013197,-0.182187177,-0.13718,-0.285411111,-0.221783014,0.617487177,0.57248,0.720711111,0.657083014,-29964.2274,-62342.349,-48444.06373,,,134877.7241,125046.8064,157424.928,143526.6427,,,,,,,,,,,,,,,,,,,,,,,,,,-39795.14509,,,,,,,
1968,Kenya,Kenya,9,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.985504866,-0.985504866,,,,-0.37503311,,0.945680439,,,,-0.156624228,,,,,-0.365748525,,1.011731863,,,,,,,,-0.98550487,,,-0.15662423,-0.15662423
1968,Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,Lebanon,Lebanon,12,,,0.7005,47673,68051,-0.204134674,,-0.234908059,-0.206394163,-0.220964573,-0.179674041,-0.18218,-0.198688889,-0.215076237,0.880174041,0.88268,0.899188889,0.915576237,-12397.53118,-13520.97758,-14636.15297,,,59896.72367,60067.25668,61190.70308,62305.87847,,,-0.197568968,-0.197568968,,,,0.677054048,,1.136999249,,,,-0.197568908,,,,,0.649489224,,1.136999369,,,,,-12226.99817,,,-0.19756897,,,-0.19756891,-0.19756891
